id,polarity,score
811031364199940096,Neutral,0.0
811031937452273664,Positive,0.42
811032491301564416,Neutral,0.0
811032522045984768,Negative,-0.186
811033263397539840,Neutral,0.0
811034362682740736,Positive,0.074
811035167469039616,Neutral,0.0
811035650610884608,Neutral,0.0
811035930735874048,Neutral,0.0
811036047287074816,Neutral,0.0
811036118468608002,Neutral,0.0
811036417228873728,Positive,0.253
811037705333313537,Negative,-0.242
811038263452516352,Positive,0.285
811038572157501440,Positive,0.282
811038584388157441,Negative,-0.124
811038828739854336,Negative,-0.157
811039227068694529,Negative,-0.157
811039284488798208,Negative,-0.31
811039847360196620,Neutral,0.0
811040066374090752,Negative,-0.157
811040160452222976,Negative,-0.157
811040228769050624,Neutral,0.0
811040960121540609,Negative,-0.157
811041281535332354,Neutral,0.0
811041778023337985,Positive,0.241
811042505672142848,Positive,0.448
811042538085896192,Negative,-0.186
811042888251482113,Neutral,0.0
811043162110062592,Neutral,0.0
811043359569547264,Positive,0.429
811043593980932096,Positive,0.286
811043905269563393,Positive,0.231
811044401585811456,Neutral,0.0
811047570248204288,Negative,-0.157
811047731892551682,Negative,-0.157
811047818915815424,Neutral,0.0
811047894279213058,Neutral,0.0
811048241970249728,Neutral,0.0
811049019225047041,Neutral,0.0
811049638367215616,Neutral,0.0
811050745063686144,Neutral,0.0
811051614647832577,Positive,0.40700000000000003
811051757623275520,Positive,0.40700000000000003
811051779546894337,Neutral,0.0
811051903631011840,Neutral,0.0
811052554331234304,Neutral,0.0
811053276569497600,Neutral,0.0
811053367078187008,Neutral,0.0
811053579951869952,Negative,-0.157
811054036803846144,Neutral,0.0
811054047243501569,Positive,0.2
811054243440459776,Positive,0.253
811054378132107265,Neutral,0.0
811054529663946752,Neutral,0.0
811054624111263749,Neutral,0.0
811054720488001537,Neutral,0.0
811056131980169217,Negative,-0.157
811056234233286656,Negative,-0.157
811056328919711745,Neutral,0.0
811056515763306497,Neutral,0.0
811057893478834176,Negative,-0.157
811058507583721472,Neutral,0.0
811058944491720704,Positive,0.2
811059584437813249,Positive,0.074
811059885727219712,Neutral,0.0
811062051439316992,Neutral,0.0
811063122303844352,Neutral,0.0
811063175634419713,Neutral,0.0
811063379917873152,Positive,0.074
811063513204621312,Positive,0.167
811063658939908096,Neutral,0.0
811065836299517952,Neutral,0.0
811067285825867776,Neutral,0.0
811068499426623488,Positive,0.2
811069557481668608,Negative,-0.278
811070162820624384,Neutral,0.0
811070520821186560,Neutral,0.0
811070847897079808,Neutral,0.0
811071401251586048,Neutral,0.0
811071899971112961,Neutral,0.0
811072745744105472,Positive,0.347
811074155005300736,Neutral,0.0
811074294348398592,Neutral,0.0
811074309150089216,Neutral,0.0
811074650969088000,Neutral,0.0
811075013969375232,Neutral,0.0
811075247856295936,Positive,0.462
811077079227924481,Neutral,0.0
811077138484969472,Negative,-0.024999999999999994
811077712320172033,Positive,0.119
811077929744683008,Neutral,0.0
811078231927427073,Neutral,0.0
811078232611160064,Neutral,0.0
811079132180258817,Neutral,0.0
811079249247535104,Neutral,0.0
811081030480306176,Neutral,0.0
811081196000055299,Neutral,0.0
811081546715131904,Neutral,0.0
811081910155939840,Neutral,0.0
811082914121138176,Positive,0.182
811083545758158848,Neutral,0.0
811083545972088832,Neutral,0.0
811083545695297536,Neutral,0.0
811084004875177984,Neutral,0.0
811084393519386624,Neutral,0.0
811084938548314117,Neutral,0.0
811085443148247041,Positive,0.143
811085448005226496,Neutral,0.0
811085813358428160,Negative,-0.157
811085918945812480,Positive,0.259
811086219757187072,Negative,-0.146
811086425651347456,Positive,0.591
811086713342795776,Neutral,0.0
811088023366471680,Neutral,0.0
811088844791525376,Neutral,0.0
811089411303755776,Neutral,0.0
811089416294961152,Neutral,0.0
811092774162468864,Neutral,0.0
811093665259077632,Positive,0.259
811093876735901696,Positive,0.595
811094000782417920,Negative,-0.146
811095279453749248,Neutral,0.0
811095531472744448,Neutral,0.0
811095546828128257,Neutral,0.0
811095961036591104,Positive,0.241
811096185884831744,Positive,0.212
811096216977149954,Negative,-0.146
811096251085287425,Positive,0.241
811096278755057664,Neutral,0.0
811096347428339713,Positive,0.241
811096441565216768,Positive,0.241
811096502483513345,Positive,0.259
811096531545767936,Positive,0.226
811096808277573664,Negative,-0.124
811097298122002432,Positive,0.241
811097423812718592,Neutral,0.0
811098084637872128,Positive,0.49
811098162735804416,Positive,0.226
811098391182802944,Positive,0.241
811098453942079489,Positive,0.241
811098473823170560,Neutral,0.0
811098618899927040,Neutral,0.0
811098639082852352,Neutral,0.0
811099855665905664,Positive,0.241
811099896472367104,Positive,0.205
811100088416215041,Neutral,0.0
811100576146718720,Positive,0.455
811100602415529985,Neutral,0.0
811101842931187712,Negative,-0.156
811101877999988736,Positive,0.074
811101879920754688,Negative,-0.156
811102042412425216,Neutral,0.0
811102658413137924,Positive,0.074
811103088631312384,Neutral,0.0
811103402583293952,Negative,-0.157
811103549593554944,Neutral,0.0
811103600663371776,Neutral,0.0
811104067997093889,Neutral,0.0
811105709970452480,Positive,0.368
811105722972848128,Positive,0.435
811105733550882817,Positive,0.259
811105895518183424,Negative,-0.157
811106122711109633,Neutral,0.0
811106220656340993,Neutral,0.0
811106612060585987,Positive,0.241
811106739034656768,Positive,0.1
811106784178040832,Positive,0.231
811106935051259904,Neutral,0.0
811108393352134656,Positive,0.209
811108634616807424,Neutral,0.0
811108807703228416,Neutral,0.0
811109596953722881,Neutral,0.0
811109613932138496,Negative,-0.009999999999999995
811110683869937665,Neutral,0.0
811112540885417984,Positive,0.259
811112635219394560,Positive,0.241
811112920964853760,Neutral,0.0
811114002197553152,Neutral,0.0
811115191454855168,Neutral,0.0
811115426704920576,Positive,0.466
811115551183556608,Neutral,0.0
811115767756300292,Neutral,0.0
811117453099012096,Negative,-0.157
811117842141614080,Neutral,0.0
811261563399208962,Positive,0.091
811261637592305665,Positive,0.263
811261634618372096,Neutral,0.0
811261697877020672,Positive,0.24
811261882497728512,Positive,0.24
811261916815511554,Negative,-0.157
811262046297792513,Neutral,0.0
811262066753474564,Positive,0.24
811262164744933377,Positive,0.24
811262336510070785,Positive,0.091
811262374141366277,Neutral,0.0
811262399714119681,Positive,0.091
811262416218714113,Positive,0.24
811263075001270272,Positive,0.24
811263433043607552,Positive,0.24
811263543517577216,Neutral,0.0
811263991548932098,Neutral,0.0
811264112034512896,Neutral,0.0
811264128186810369,Positive,0.24
811264173472710659,Positive,0.444
811264269920698374,Neutral,0.0
811264305396072448,Neutral,0.0
811264478650257409,Neutral,0.0
811264577618976768,Neutral,0.0
811264840568283140,Positive,0.24
811264900089647105,Neutral,0.0
811264902115586049,Positive,0.24
811265141220265984,Positive,0.24
811265577314566144,Neutral,0.0
811265733682405376,Positive,1.0
811265830705106944,Positive,0.274
811266187405430788,Neutral,0.0
811266198436511744,Positive,0.091
811267045027442688,Positive,0.166
811267133145489409,Positive,0.24
811267247327084544,Positive,0.05000000000000002
811267281703477248,Positive,0.24
811267447109992448,Positive,0.321
811267460045402112,Positive,0.24
811267741118332930,Negative,-0.157
811267934341464064,Positive,0.074
811268146078294017,Neutral,0.0
811268228882300928,Negative,-0.157
811268235563712512,Positive,0.24
811268593249906688,Positive,0.271
811268741103321089,Negative,-0.031000000000000014
811268971446018048,Neutral,0.0
811269006644674560,Positive,0.24
811269063498469376,Neutral,0.0
811269271774961664,Negative,-0.28
811269451400232960,Positive,0.294
811269606052691968,Positive,0.294
811270284074479622,Neutral,0.0
811270299404632066,Positive,0.143
811270329729478656,Positive,0.321
811270571912740864,Positive,0.24
811270748195192832,Positive,0.24
811271093805875201,Positive,0.294
811271254909009920,Neutral,0.0
811271344528703489,Neutral,0.0
811271419002753024,Positive,0.184
811271461814042624,Negative,-0.146
811271510598025217,Neutral,0.0
811271517417984002,Neutral,0.0
811272074228563969,Neutral,0.0
811272473241075713,Neutral,0.0
811272569013866497,Positive,0.24
811273227662135300,Neutral,0.0
811273482210279424,Neutral,0.0
811273777174683650,Positive,0.294
811274307498364928,Positive,0.294
811274722788999170,Negative,-0.28
811275131393871873,Positive,0.24
811275485258858496,Neutral,0.0
811275668784816128,Positive,0.2
811276073031897088,Neutral,0.0
811276336832610304,Neutral,0.0
811276356466147329,Positive,0.185
811276888127569920,Positive,0.2
811276913129951232,Neutral,0.0
811277105858310144,Positive,0.185
811277457080852480,Positive,0.2
811277679211249664,Positive,0.4
811277685326565376,Neutral,0.0
811277700107239424,Positive,0.167
811277780352716802,Negative,-0.278
811278006886993921,Neutral,0.0
811278008917094402,Positive,0.294
811278151405961217,Positive,0.161
811279491918102529,Positive,0.24
811279557085040640,Neutral,0.0
811280082761379840,Negative,-0.30100000000000005
811280099991584768,Neutral,0.0
811280141523501056,Neutral,0.0
811280177368092673,Neutral,0.0
811280217985744897,Neutral,0.0
811280324562980865,Neutral,0.0
811280434625708032,Positive,0.24
811280518104940544,Neutral,0.0
811280586946080768,Neutral,0.0
811280620139741186,Neutral,0.0
811280705326116864,Neutral,0.0
811280989393653761,Neutral,0.0
811281097719947265,Neutral,0.0
811281136982917125,Neutral,0.0
811281398988423169,Positive,1.038
811281790962909184,Neutral,0.0
811282230844784642,Negative,-0.191
811282636735913989,Positive,0.313
811282829090897920,Neutral,0.0
811283366188294144,Positive,0.2
811283501760868357,Positive,0.2
811283570757091328,Positive,0.375
811283676893941760,Negative,-0.394
811283715473088512,Positive,0.319
811283739288346624,Neutral,0.0
811283759223963652,Neutral,0.0
811283863330844672,Positive,0.319
811283940971515904,Positive,0.24
811284071313768448,Positive,0.433
811284097867907072,Neutral,0.0
811284205715996672,Positive,0.2
811284287492411392,Neutral,0.0
811284310867279876,Positive,0.268
811284343234641921,Positive,0.2
811284357230931968,Positive,0.24
811284374230593536,Positive,0.2
811284446834020352,Positive,0.241
811284877878378500,Positive,0.2
811284922367406081,Positive,0.319
811284995767726080,Positive,0.808
811285083126661126,Positive,0.2
811285345975304192,Positive,0.2
811285374429446153,Neutral,0.0
811285507644784640,Positive,0.2
811285562053316608,Positive,0.205
811285805029294081,Neutral,0.0
811285883496394752,Neutral,0.0
811286356357943297,Positive,0.2
811286554568257536,Neutral,0.0
811286623845486592,Positive,0.2
811286771354976256,Positive,0.2
811286808562647040,Neutral,0.0
811286878641065984,Positive,0.577
811286913776844800,Positive,0.2
811287213191393280,Neutral,0.0
811287228072665088,Positive,0.24
811287432956088320,Positive,0.2
811287673994440704,Neutral,0.0
811287834648776704,Neutral,0.0
811287837907816448,Neutral,0.0
811287921437315074,Positive,0.294
811288213470019584,Positive,0.24
811288231476084736,Positive,0.2
811288251256438784,Positive,0.2
811288482064777216,Negative,-0.186
811288562771628033,Negative,-0.157
811288685396291584,Neutral,0.0
811288700155990016,Positive,0.2
811288834788835332,Neutral,0.0
811288911091736577,Neutral,0.0
811288952737042433,Neutral,0.0
811289011981602816,Positive,0.2
811289036132405249,Neutral,0.0
811289297823342593,Neutral,0.0
811289319067492352,Neutral,0.0
811289458280636416,Neutral,0.0
811289638014947329,Neutral,0.0
811289669652639745,Neutral,0.0
811289775856553985,Neutral,0.0
811289816033873920,Neutral,0.0
811289942915776512,Neutral,0.0
811289971776688129,Neutral,0.0
811289986679144448,Neutral,0.0
811290039061659648,Neutral,0.0
811290043897835520,Neutral,0.0
811290105273008129,Neutral,0.0
811290198961229824,Neutral,0.0
811290223195918336,Neutral,0.0
811290249062207488,Neutral,0.0
811290326006632451,Neutral,0.0
811290342725156866,Neutral,0.0
811290397288857600,Neutral,0.0
811290471129616384,Neutral,0.0
811290719889584130,Positive,0.24
811290733667725312,Positive,0.224
811290898126479364,Positive,0.037000000000000005
811291108588273664,Neutral,0.0
811291271092465665,Positive,0.276
811291354961743873,Neutral,0.0
811291418891272192,Neutral,0.0
811291622931656706,Neutral,0.0
811291852506800128,Positive,0.222
811291901441675264,Neutral,0.0
811292032903868417,Neutral,0.0
811292037937057792,Neutral,0.0
811292263103893504,Positive,0.294
811292402195529729,Positive,0.294
811292549176557568,Neutral,0.0
811292554775953408,Neutral,0.0
811293097359536132,Positive,0.2
811293262397001728,Neutral,0.0
811293753159847936,Neutral,0.0
811293764937359360,Positive,0.4
811293773875400704,Neutral,0.0
811293781941108736,Neutral,0.0
811294303049945088,Neutral,0.0
811294362596413441,Neutral,0.0
811294519853510656,Positive,0.294
811294744903122944,Neutral,0.0
811294769188077568,Neutral,0.0
811294857239072768,Neutral,0.0
811294967125704704,Neutral,0.0
811296007136964608,Positive,0.24
811296343423676416,Neutral,0.0
811296355884957696,Neutral,0.0
811296426907070464,Neutral,0.0
811296520192540672,Negative,-0.611
811296562961874945,Neutral,0.0
811296572461957120,Positive,0.599
811296580011753472,Neutral,0.0
811296584508080129,Positive,0.17900000000000002
811296623137615873,Positive,0.6000000000000001
811296628351057921,Neutral,0.0
811296635967905792,Positive,1.1420000000000001
811296654812848128,Neutral,0.0
811296671489466368,Neutral,0.0
811296715059920896,Positive,0.381
811296722307551232,Neutral,0.0
811296743858044928,Positive,1.3439999999999999
811296746680811521,Positive,0.6000000000000001
811296752917741569,Neutral,0.0
811296768788987905,Positive,0.513
811296775072083968,Neutral,0.0
811296791287263236,Negative,-0.157
811296810841108480,Neutral,0.0
811296816356618241,Neutral,0.0
811296829052747776,Neutral,0.0
811296830805970944,Positive,0.8
811296850628276225,Positive,0.8
811296860518449152,Positive,0.635
811296868684746753,Neutral,0.0
811296872870608902,Neutral,0.0
811296892197994496,Positive,1.3439999999999999
811296926222209026,Neutral,0.0
811296967087321089,Neutral,0.0
811296967972319232,Neutral,0.0
811297028546424832,Neutral,0.0
811297051275313156,Neutral,0.0
811297096036913152,Neutral,0.0
811297096905043968,Positive,1.3439999999999999
811297110608007171,Positive,0.381
811297144246337536,Neutral,0.0
811297160054669312,Neutral,0.0
811297273674076160,Neutral,0.0
811297274512941057,Neutral,0.0
811297336718544896,Neutral,0.0
811297343626706944,Neutral,0.0
811297354724888576,Neutral,0.0
811297374081609729,Neutral,0.0
811297412119752708,Neutral,0.0
811297419774296065,Positive,0.04099999999999998
811297420059561984,Neutral,0.0
811297454696103936,Neutral,0.0
811297517665210368,Neutral,0.0
811297520030744576,Neutral,0.0
811297529107283968,Positive,0.2
811297557712424960,Neutral,0.0
811297633595719683,Neutral,0.0
811297636699533313,Neutral,0.0
811297656526041088,Neutral,0.0
811297697344819200,Neutral,0.0
811297702420115457,Positive,0.2
811297723769114624,Positive,0.352
811297756023324672,Positive,0.635
811297902932787200,Neutral,0.0
811297942204219396,Neutral,0.0
811297951607877638,Positive,0.8
811297969475559424,Neutral,0.0
811297996008726528,Neutral,0.0
811298045770002432,Neutral,0.0
811298047778881536,Neutral,0.0
811298054649315328,Neutral,0.0
811298055643430912,Neutral,0.0
811298058340335617,Neutral,0.0
811298066053545985,Neutral,0.0
811298082465939456,Neutral,0.0
811298083954794496,Neutral,0.0
811298116985044996,Neutral,0.0
811298172538654720,Neutral,0.0
811298198505607168,Neutral,0.0
811298217149267978,Neutral,0.0
811298242759639040,Neutral,0.0
811298242596114432,Neutral,0.0
811298251458617344,Neutral,0.0
